type;temps;clock;fen
fenetre;1637181435916355;28315;121
fenetre;1637181435916371;28327;122
fenetre;1637181435916406;28341;123
fenetre;1637181435916448;28358;124
fenetre;1637181435916483;28371;125
fenetre;1637181435916517;28384;126
fenetre;1637181435916559;28396;127
fenetre;1637181435916592;28406;128
fenetre;1637181435916633;28419;129
fenetre;1637181435916667;28430;130
fenetre;1637181435916705;28441;131
fenetre;1637181435916739;28452;132
fenetre;1637181435916788;28462;133
fenetre;1637181435916815;28472;134
fenetre;1637181435916862;28494;135
fenetre;1637181435916886;28509;136
fenetre;1637181435916921;28520;137
fenetre;1637181435916960;28531;138
fenetre;1637181435917005;28546;139
fenetre;1637181435917048;28561;140
fenetre;1637181435917073;28573;141
fenetre;1637181435917134;28634;142
fenetre;1637181435917182;28647;143
fenetre;1637181435917242;28662;144
fenetre;1637181435917293;28676;145
fenetre;1637181435917336;28692;146
fenetre;1637181435917389;28711;147
fenetre;1637181435917413;28731;148
fenetre;1637181435917458;28747;149
fenetre;1637181435917479;28759;150
timeout;1637181436919666;28783;0
fenetre;1637181436920832;29948;75
fenetre;1637181436920846;29962;76
fenetre;1637181436920853;29969;77
fenetre;1637181436920859;29976;78
fenetre;1637181436920872;29989;79
fenetre;1637181436920879;29995;80
fenetre;1637181436920885;30001;81
fenetre;1637181436920891;30007;82
fenetre;1637181436920898;30013;83
fenetre;1637181436920908;30024;84
fenetre;1637181436920914;30030;85
fenetre;1637181436920920;30036;86
fenetre;1637181436920926;30042;87
fenetre;1637181436920932;30048;88
fenetre;1637181436920938;30055;89
fenetre;1637181436920966;30079;90
fenetre;1637181436921069;30111;91
fenetre;1637181436921083;30124;92
fenetre;1637181436921092;30133;93
fenetre;1637181436921150;30149;94
fenetre;1637181436921270;30181;95
fenetre;1637181436921284;30195;96
fenetre;1637181436921291;30201;97
fenetre;1637181436921343;30227;98
fenetre;1637181436921371;30250;99
fenetre;1637181436921555;30276;100
fenetre;1637181436921572;30293;101
fenetre;1637181436921579;30301;102
fenetre;1637181436921654;30327;103
fenetre;1637181436921688;30351;104
fenetre;1637181436921722;30372;105
fenetre;1637181436921760;30391;106
fenetre;1637181436921911;30439;107
fenetre;1637181436921938;30461;108
fenetre;1637181436921976;30492;109
fenetre;1637181436921987;30503;110
fenetre;1637181436921994;30511;111
fenetre;1637181436922036;30525;112
fenetre;1637181436922106;30543;113
fenetre;1637181436922147;30573;114
fenetre;1637181436922176;30594;115
fenetre;1637181436922226;30612;116
fenetre;1637181436922299;30640;117
fenetre;1637181436922313;30654;118
fenetre;1637181436922364;30671;119
fenetre;1637181436922425;30695;120
fenetre;1637181436922467;30728;121
fenetre;1637181436922511;30744;122
fenetre;1637181436922564;30767;123
fenetre;1637181436922589;30782;124
fenetre;1637181436922636;30798;125
fenetre;1637181436922694;30830;126
fenetre;1637181436922778;30860;127
fenetre;1637181436922786;30868;128
fenetre;1637181436922826;30878;129
fenetre;1637181436922899;30910;130
fenetre;1637181436922911;30923;131
fenetre;1637181436922926;30934;132
fenetre;1637181436922972;30945;133
fenetre;1637181436923006;30967;134
fenetre;1637181436923047;30983;135
fenetre;1637181436923085;30997;136
fenetre;1637181436923120;31008;137
fenetre;1637181436923166;31031;138
fenetre;1637181436923191;31047;139
fenetre;1637181436923236;31057;140
fenetre;1637181436923261;31067;141
fenetre;1637181436923355;31089;142
fenetre;1637181436923368;31102;143
fenetre;1637181436923375;31109;144
fenetre;1637181436923422;31127;145
fenetre;1637181436923460;31143;146
fenetre;1637181436923467;31151;147
fenetre;1637181436923518;31160;148
fenetre;1637181436923526;31168;149
fenetre;1637181436924871;32513;150
fenetre;1637181436924878;32520;151
fenetre;1637181436924883;32525;152
fenetre;1637181436924888;32530;153
fenetre;1637181436924893;32535;154
fenetre;1637181436924898;32540;155
fenetre;1637181436924903;32545;156
fenetre;1637181436924908;32550;157
fenetre;1637181436924913;32555;158
fenetre;1637181436924917;32559;159
fenetre;1637181436924922;32564;160
fenetre;1637181436924927;32570;161
fenetre;1637181436924932;32574;162
fenetre;1637181436924937;32579;163
fenetre;1637181436924942;32584;164
fenetre;1637181436924947;32589;165
fenetre;1637181436924951;32593;166
