type;temps;clock;fen
fenetre;1637183140498708;33746;25
fenetre;1637183140498750;33763;26
fenetre;1637183140498794;33791;27
fenetre;1637183140498855;33814;28
timeout;1637183141500003;33846;0
fenetre;1637183141500221;34063;14
fenetre;1637183141500367;34082;15
fenetre;1637183141500413;34105;16
fenetre;1637183141500457;34124;17
fenetre;1637183141500496;34142;18
fenetre;1637183141500525;34157;19
fenetre;1637183141500604;34182;20
fenetre;1637183141500699;34263;21
fenetre;1637183141500716;34280;22
fenetre;1637183141500786;34307;23
fenetre;1637183141500799;34319;24
fenetre;1637183141500804;34324;25
fenetre;1637183141500828;34339;26
timeout;1637183142502959;34354;0
fenetre;1637183142503112;34508;13
fenetre;1637183142503438;34546;14
fenetre;1637183142503460;34558;15
fenetre;1637183142503477;34572;16
fenetre;1637183142503497;34584;17
fenetre;1637183142503512;34591;18
fenetre;1637183142503538;34601;19
fenetre;1637183142503611;34656;20
fenetre;1637183142503645;34663;21
fenetre;1637183142503649;34668;22
fenetre;1637183142503687;34678;23
timeout;1637183143508513;34714;0
fenetre;1637183143508778;34977;11
fenetre;1637183143509171;35024;12
fenetre;1637183143509274;35068;13
fenetre;1637183143509337;35100;14
fenetre;1637183143509515;35186;15
fenetre;1637183143509541;35212;16
fenetre;1637183143509638;35244;17
fenetre;1637183143509653;35258;18
fenetre;1637183143509737;35294;19
fenetre;1637183143509754;35311;20
fenetre;1637183143509783;35324;21
fenetre;1637183143510046;35570;22
fenetre;1637183143510129;35592;23
fenetre;1637183143510195;35622;24
fenetre;1637183143510263;35649;25
fenetre;1637183143510300;35682;26
fenetre;1637183143510338;35705;27
fenetre;1637183143510409;35724;28
fenetre;1637183143510423;35738;29
fenetre;1637183143510444;35750;30
fenetre;1637183143510506;35773;31
fenetre;1637183143510534;35792;32
fenetre;1637183143510574;35805;33
timeout;1637183144514856;35828;0
fenetre;1637183144515286;36239;16
fenetre;1637183144515540;36302;17
fenetre;1637183144515571;36333;18
fenetre;1637183144515583;36345;19
fenetre;1637183144515713;36390;20
fenetre;1637183144515791;36443;21
fenetre;1637183144515868;36494;22
fenetre;1637183144515938;36525;23
fenetre;1637183144515972;36546;24
fenetre;1637183144516021;36568;25
fenetre;1637183144516064;36583;26
timeout;1637183145519801;36618;0
fenetre;1637183145520147;36961;13
fenetre;1637183145520372;37005;14
fenetre;1637183145520460;37053;15
fenetre;1637183145520540;37104;16
fenetre;1637183145520723;37147;17
fenetre;1637183145520790;37177;18
fenetre;1637183145520941;37211;19
fenetre;1637183145520969;37233;20
fenetre;1637183145521015;37252;21
fenetre;1637183145521070;37281;22
fenetre;1637183145521084;37294;23
fenetre;1637183145521113;37307;24
fenetre;1637183145521134;37320;25
fenetre;1637183145521443;37605;26
fenetre;1637183145521486;37631;27
fenetre;1637183145521550;37650;28
timeout;1637183146526340;37666;0
fenetre;1637183146526543;37854;14
fenetre;1637183146526622;37879;15
fenetre;1637183146526673;37896;16
fenetre;1637183146526702;37912;17
fenetre;1637183146526738;37927;18
fenetre;1637183146526765;37943;19
fenetre;1637183146526817;37962;20
fenetre;1637183146526846;37976;21
fenetre;1637183146526889;37989;22
fenetre;1637183146526953;38012;23
fenetre;1637183146527005;38044;24
fenetre;1637183146527060;38068;25
fenetre;1637183146527094;38098;26
fenetre;1637183146527105;38109;27
timeout;1637183147529161;38134;0
fenetre;1637183147529496;38469;13
fenetre;1637183147529822;38522;14
fenetre;1637183147529916;38558;15
fenetre;1637183147529966;38581;16
fenetre;1637183147530103;38625;17
fenetre;1637183147530227;38676;18
fenetre;1637183147530390;38744;19
fenetre;1637183147530404;38757;20
fenetre;1637183147530452;38777;21
fenetre;1637183147530481;38792;22
fenetre;1637183147530544;38816;23
timeout;1637183148534060;38843;0
fenetre;1637183148534317;39099;11
fenetre;1637183148534594;39135;12
fenetre;1637183148534740;39191;13
fenetre;1637183148534771;39221;14
fenetre;1637183148534808;39246;15
fenetre;1637183148534935;39291;16
fenetre;1637183148534996;39343;17
fenetre;1637183148535119;39380;18
fenetre;1637183148535178;39415;19
fenetre;1637183148535193;39430;20
fenetre;1637183148535227;39444;21
timeout;1637183149540293;39471;0
fenetre;1637183149540550;39727;10
fenetre;1637183149540918;39761;11
fenetre;1637183149540990;39815;12
fenetre;1637183149541015;39839;13
fenetre;1637183149541166;39888;14
fenetre;1637183149541226;39931;15
fenetre;1637183149541314;39953;16
fenetre;1637183149541347;39976;17
fenetre;1637183149541376;39995;18
fenetre;1637183149541450;40069;19
fenetre;1637183149541654;40274;20
fenetre;1637183149541770;40299;21
timeout;1637183150546730;40335;0
fenetre;1637183150547011;40615;10
fenetre;1637183150547334;40661;11
fenetre;1637183150547350;40677;12
fenetre;1637183150547390;40702;13
fenetre;1637183150547455;40741;14
fenetre;1637183150547527;40782;15
fenetre;1637183150547579;40814;16
fenetre;1637183150547612;40835;17
fenetre;1637183150547669;40872;18
fenetre;1637183150547684;40887;19
fenetre;1637183150548002;41114;20
fenetre;1637183150548144;41143;21
timeout;1637183151550680;41188;0
fenetre;1637183151550913;41420;10
fenetre;1637183151551393;41472;11
fenetre;1637183151551498;41513;12
fenetre;1637183151551605;41561;13
fenetre;1637183151551706;41613;14
fenetre;1637183151551829;41665;15
fenetre;1637183151551896;41705;16
fenetre;1637183151551947;41735;17
fenetre;1637183151551964;41750;18
fenetre;1637183151552003;41772;19
fenetre;1637183151552304;42011;20
fenetre;1637183151552317;42024;21
fenetre;1637183151552384;42050;22
timeout;1637183152556832;42153;0
fenetre;1637183152557025;42346;11
fenetre;1637183152557141;42363;12
fenetre;1637183152557180;42380;13
fenetre;1637183152557212;42397;14
fenetre;1637183152557247;42411;15
fenetre;1637183152557288;42428;16
fenetre;1637183152557344;42443;17
fenetre;1637183152557364;42456;18
fenetre;1637183152557383;42466;19
fenetre;1637183152557414;42481;20
fenetre;1637183152557426;42494;21
fenetre;1637183152557655;42695;22
timeout;1637183153561583;42721;0
fenetre;1637183153561874;43011;11
fenetre;1637183153562146;43045;12
fenetre;1637183153562162;43061;13
fenetre;1637183153562285;43098;14
fenetre;1637183153562307;43121;15
fenetre;1637183153562318;43132;16
fenetre;1637183153562386;43154;17
fenetre;1637183153562552;43183;18
fenetre;1637183153562610;43202;19
fenetre;1637183153562746;43243;20
fenetre;1637183153562817;43271;21
fenetre;1637183153563095;43528;22
timeout;1637183154567783;43560;0
fenetre;1637183154568046;43821;11
fenetre;1637183154568340;43858;12
fenetre;1637183154568454;43907;13
fenetre;1637183154568523;43948;14
fenetre;1637183154568670;44006;15
fenetre;1637183154568757;44066;16
fenetre;1637183154568896;44100;17
fenetre;1637183154568969;44127;18
fenetre;1637183154568984;44142;19
fenetre;1637183154569006;44155;20
fenetre;1637183154569060;44178;21
fenetre;1637183154569306;44424;22
fenetre;1637183154569357;44442;23
timeout;1637183155574232;44477;0
fenetre;1637183155574550;44793;11
fenetre;1637183155575007;44844;12
fenetre;1637183155575023;44860;13
fenetre;1637183155575080;44891;14
fenetre;1637183155575129;44926;15
fenetre;1637183155575191;44959;16
fenetre;1637183155575274;45001;17
fenetre;1637183155575323;45028;18
fenetre;1637183155575373;45045;19
fenetre;1637183155575400;45066;20
fenetre;1637183155575425;45082;21
fenetre;1637183155575668;45312;22
timeout;1637183156578741;45337;0
fenetre;1637183156579037;45632;11
fenetre;1637183156579447;45689;12
fenetre;1637183156579473;45715;13
fenetre;1637183156580016;45765;14
fenetre;1637183156580336;45830;15
fenetre;1637183156581141;45872;16
fenetre;1637183156581991;45900;17
fenetre;1637183156582019;45921;18
fenetre;1637183156582030;45932;19
fenetre;1637183156582486;45953;20
